cost,distance,dropoff_latitude,dropoff_longitude,passengers,pickup_latitude,pickup_longitude,store_forward,vendor,pickup_weekday,pickup_month,pickup_monthday,pickup_hour,pickup_minute,pickup_second,dropoff_weekday,dropoff_month,dropoff_monthday,dropoff_hour,dropoff_minute,dropoff_second
5.0,0.88,40.70057678222656,-73.95941162109375,2,40.69272613525391,-73.95579528808594,0,2,5,1,2,18,36,31,5,1,2,18,40,9
8.5,1.5,40.74501419067383,-73.87005615234375,1,40.73389053344727,-73.86962890625,0,2,6,1,10,15,49,44,6,1,10,16,1,12
14.0,2.6,40.7687873840332,-73.96070098876953,1,40.79061126708984,-73.94744873046875,0,1,4,1,8,10,52,51,4,1,8,11,14,23
14.0,3.51,40.85484313964844,-73.9280014038086,1,40.81037521362305,-73.95098114013672,0,2,4,1,29,12,35,55,4,1,29,12,52,48
14.0,3.7,40.84120941162109,-73.937744140625,1,40.81843948364258,-73.92752075195312,0,1,4,1,29,13,31,23,4,1,29,13,46,4
3.0,0.15,40.81025314331055,-73.95111846923828,1,40.81221008300781,-73.94970703125,0,2,2,1,6,19,24,45,2,1,6,19,25,36
6.0,1.2,40.58412551879883,-73.9719467163086,1,40.58745956420898,-73.9546127319336,0,1,4,1,15,12,33,6,4,1,15,12,37,7
6.0,1.08,40.76266860961914,-73.91160583496094,1,40.76661682128906,-73.92147827148438,0,2,4,1,1,4,45,8,4,1,1,4,51,58
3.0,2.9,40.80478286743164,-73.93821716308594,1,40.80512619018555,-73.93868255615234,0,1,1,1,5,9,22,27,1,1,5,9,23,36
11.0,2.6,40.77402877807617,-73.93128967285156,1,40.742637634277344,-73.9540023803711,0,2,5,1,16,16,44,57,5,1,16,16,56,37
23.5,5.39,40.75814056396485,-73.99058532714844,5,40.78962707519531,-73.95223236083984,0,2,3,1,14,18,6,19,3,1,14,18,34,5
4.0,0.38,40.7539291381836,-73.88978576660156,1,40.74733352661133,-73.88860321044922,0,2,5,1,30,11,54,19,5,1,30,11,57,36
11.0,2.4,40.81169128417969,-73.91443634033203,1,40.8074951171875,-73.94551849365234,0,1,5,1,9,22,8,47,5,1,9,22,21,30
8.5,1.59,40.74259185791016,-73.8545150756836,1,40.72114181518555,-73.84412384033203,0,2,5,1,2,18,11,12,5,1,2,18,20,7
12.5,3.0,40.64874267578125,-74.0086441040039,2,40.6822509765625,-73.97654724121094,0,2,6,1,17,13,32,39,6,1,17,13,47,10
6.5,0.92,40.68947982788086,-73.91270446777344,1,40.68963623046875,-73.9125747680664,0,2,0,1,25,20,4,33,0,1,25,20,12,18
12.0,2.42,40.70952606201172,-73.9656982421875,1,40.69241714477539,-73.98724365234375,0,2,1,1,12,16,54,42,1,1,12,17,10,9
8.0,2.0,40.74533081054688,-73.86286163330078,1,40.7578353881836,-73.83433532714844,0,1,4,1,1,16,21,10,4,1,1,16,27,55
7.5,0.91,40.819583892822266,-73.91170501708984,1,40.81683349609375,-73.9233627319336,0,2,4,1,29,13,1,24,4,1,29,13,11,30
3.0,0.24,40.66374206542969,-73.95318603515625,1,40.66387176513672,-73.95724487304688,0,2,5,1,9,22,36,49,5,1,9,22,37,36
10.5,2.2,40.67951583862305,-73.9459457397461,1,40.68394088745117,-73.978759765625,0,1,6,1,10,1,26,7,6,1,10,1,37,12
6.5,1.17,40.82518768310547,-73.93928527832031,1,40.81391143798828,-73.9411392211914,0,2,2,1,20,17,45,42,2,1,20,17,52,42
6.0,0.77,40.83866882324219,-73.91339874267578,1,40.838287353515625,-73.90125274658203,0,2,4,1,29,14,38,52,4,1,29,14,45,48
4.5,0.76,40.7622184753418,-73.92579650878906,1,40.76326370239258,-73.9155502319336,0,2,0,1,4,16,53,39,0,1,4,16,57,22
10.0,2.82,40.67911148071289,-73.95873260498047,1,40.6973762512207,-73.93190002441406,0,2,0,1,18,2,20,6,0,1,18,2,28,33
11.5,2.51,40.77185821533203,-73.96561431884766,1,40.803001403808594,-73.94478607177734,0,2,3,1,14,9,4,30,3,1,14,9,19,37
7.0,1.18,40.81829452514648,-73.94135284423828,1,40.80566787719727,-73.94044494628906,0,2,1,1,19,14,39,46,1,1,19,14,46,33
11.5,2.8,40.72101593017578,-73.91194152832031,1,40.74741363525391,-73.88661193847656,0,1,4,1,22,21,0,7,4,1,22,21,11,55
7.0,1.01,40.77128601074219,-73.90662384033203,3,40.76472091674805,-73.91663360595703,0,2,0,1,25,18,53,26,0,1,25,19,2,24
15.0,4.51,40.873291015625,-73.88910675048828,1,40.83790588378906,-73.85929107666016,0,2,1,1,5,8,44,35,1,1,5,9,3,57
8.5,1.55,40.68278121948242,-73.99310302734375,1,40.67470550537109,-73.97530364990234,0,2,0,1,25,20,58,32,0,1,25,21,9,22
6.5,0.94,40.76594161987305,-73.90780639648438,1,40.766746520996094,-73.9213638305664,0,2,0,1,25,12,34,15,0,1,25,12,41,12
16.0,2.45,40.72315216064453,-74.00336456298828,1,40.703895568847656,-73.98639678955078,0,2,4,1,29,18,10,2,4,1,29,18,33,1
9.0,1.66,40.68906021118164,-73.94544219970703,1,40.68883895874024,-73.96021270751953,0,2,4,1,15,19,50,21,4,1,15,20,1,7
11.5,3.25,40.830936431884766,-73.88455963134766,1,40.83994674682617,-73.91758728027344,0,2,6,1,3,19,43,56,6,1,3,19,52,11
10.5,2.01,40.66603088378906,-73.99210357666016,1,40.69049453735352,-73.99208068847656,0,2,0,1,4,15,12,5,0,1,4,15,25,31
9.0,2.04,40.78774642944336,-73.9435043334961,1,40.81047821044922,-73.93924713134766,0,2,2,1,27,21,33,24,2,1,27,21,42,21
13.0,3.37,40.71442031860352,-73.98703002929688,1,40.67771530151367,-73.9858627319336,0,2,4,1,1,0,13,38,4,1,1,0,26,26
5.0,0.63,40.7530517578125,-73.9212875366211,2,40.759315490722656,-73.91878509521484,0,2,0,1,4,11,38,3,0,1,4,11,42,27
6.5,1.28,40.835784912109375,-73.92821502685547,1,40.85203170776367,-73.92085266113281,0,2,0,1,25,8,16,7,0,1,25,8,22,42
14.0,2.3,40.65972518920898,-73.98458099365234,1,40.68514633178711,-73.97785949707031,0,1,2,1,20,19,30,57,2,1,20,19,50,25
12.5,3.07,40.61737823486328,-74.03217315673828,1,40.64523315429688,-73.994384765625,0,2,6,1,17,3,6,10,6,1,17,3,18,35
7.0,1.64,40.67691040039063,-74.01350402832031,1,40.68774032592773,-73.9933090209961,0,2,4,1,1,11,14,29,4,1,1,11,21,14
5.0,0.8,40.7279052734375,-73.95315551757812,1,40.71827697753906,-73.95722961425781,0,2,4,1,29,21,33,21,4,1,29,21,38,8
7.5,1.3,40.7581672668457,-73.9171142578125,1,40.74542999267578,-73.9052505493164,0,1,4,1,22,16,24,34,4,1,22,16,33,18
17.0,3.58,40.72981262207031,-73.87350463867188,1,40.71378326416016,-73.82991790771484,0,2,3,1,14,18,30,59,3,1,14,18,52,10
7.5,1.14,40.80503463745117,-73.93907928466797,1,40.81705856323242,-73.94252014160156,0,2,2,1,27,11,32,5,2,1,27,11,40,18
17.0,4.36,40.76787567138672,-73.95287322998047,1,40.745452880859375,-73.90582275390625,0,2,1,1,26,20,2,14,1,1,26,20,21,4
6.0,0.93,40.7682991027832,-73.92929077148438,1,40.76663589477539,-73.92153930664062,0,2,5,1,2,10,42,0,5,1,2,10,48,33
8.0,1.38,40.75724411010742,-73.9083251953125,1,40.74309158325195,-73.91895294189453,0,2,6,1,10,13,5,51,6,1,10,13,14,39
4.5,0.75,40.7448616027832,-73.8988265991211,1,40.74665832519531,-73.89147186279297,0,2,0,1,11,21,10,33,0,1,11,21,14,27
6.5,1.2,40.68276596069336,-73.94810485839844,1,40.682613372802734,-73.96268463134766,0,1,5,1,30,21,52,43,5,1,30,21,58,19
6.0,0.7,40.746429443359375,-73.89598846435547,1,40.747806549072266,-73.88233947753906,0,1,3,1,21,4,1,8,3,1,21,4,7,26
9.5,2.5,40.71207809448242,-73.96272277832031,1,40.67840576171875,-73.95291137695312,0,1,1,1,12,21,48,40,1,1,12,21,56,16
44.5,9.95,40.81215286254883,-73.92528533935547,1,40.71419143676758,-73.96526336669922,0,2,1,1,19,19,36,33,1,1,19,20,37,36
24.0,7.8,40.7259407043457,-73.986572265625,2,40.74736785888672,-73.88638305664062,0,2,4,1,29,3,46,1,4,1,29,4,5,20
17.0,4.6,40.85049819946289,-73.93651580810547,1,40.798709869384766,-73.94181060791016,0,1,0,1,4,19,27,51,0,1,4,19,46,11
6.5,0.8,40.78850936889648,-73.94136810302734,1,40.78987121582031,-73.95230865478516,0,1,0,1,25,17,17,11,0,1,25,17,24,59
8.5,1.13,40.74695587158203,-73.89069366455078,1,40.74928283691406,-73.86896514892578,0,2,0,1,4,8,34,14,0,1,4,8,45,46
8.5,1.9,40.68997573852539,-73.99030303955078,2,40.67634963989258,-73.98052978515625,0,1,5,1,16,1,14,27,5,1,16,1,22,45
5.5,1.0,40.7408561706543,-73.85884857177734,1,40.74909210205078,-73.86983489990234,0,1,0,1,11,0,59,42,0,1,11,1,4,8
42.0,14.1,40.66804122924805,-73.92280578613281,1,40.750118255615234,-73.87584686279297,0,1,6,1,3,22,59,56,6,1,3,23,34,51
4.5,0.61,40.73940658569336,-73.89009094238281,1,40.74717330932617,-73.88948822021484,0,2,2,1,6,23,37,53,2,1,6,23,42,5
8.0,1.83,40.80486679077149,-73.93698120117188,1,40.82469177246094,-73.94428253173828,0,2,6,1,10,9,12,4,6,1,10,9,19,44
21.5,6.6,40.77837753295898,-73.95817565917969,2,40.8407096862793,-73.94019317626953,0,2,1,1,12,19,28,12,1,1,12,19,47,21
3.5,0.3,40.87168502807617,-73.91874694824219,1,40.8682975769043,-73.91956329345703,0,1,4,1,8,21,25,30,4,1,8,21,27,40
9.0,2.15,40.745704650878906,-73.9033203125,1,40.75267791748047,-73.9328384399414,0,2,4,1,1,12,18,43,4,1,1,12,27,45
11.0,2.42,40.7889518737793,-73.94661712646484,1,40.80098724365234,-73.95794677734375,0,2,5,1,30,11,29,14,5,1,30,11,43,41
8.0,1.6,40.777305603027344,-73.91499328613281,1,40.759647369384766,-73.91876220703125,0,1,4,1,22,21,4,25,4,1,22,21,13,24
13.0,2.35,40.735572814941406,-73.91838836669922,6,40.76374435424805,-73.9152603149414,0,2,4,1,29,17,21,8,4,1,29,17,40,8
13.0,2.4,40.82176971435547,-73.8824234008789,1,40.83578109741211,-73.9104995727539,0,1,0,1,25,6,46,40,0,1,25,7,2,21
10.0,2.58,40.72968673706055,-73.78551483154297,1,40.71422576904297,-73.83026885986328,0,2,5,1,9,17,27,26,5,1,9,17,35,11
8.5,1.59,40.66379928588867,-73.91989135742188,1,40.67251205444336,-73.90046691894531,0,2,4,1,15,16,29,43,4,1,15,16,39,59
12.0,2.54,40.743141174316406,-73.91661834716797,1,40.73382568359375,-73.8705062866211,0,2,6,1,24,17,32,7,6,1,24,17,44,52
7.5,0.86,40.71459579467773,-73.85057830810547,1,40.72164535522461,-73.84488677978516,0,2,4,1,8,18,9,58,4,1,8,18,19,11
19.5,5.6,40.79069519042969,-73.96916198730469,1,40.76158142089844,-73.92566680908203,0,1,6,1,3,0,56,7,6,1,3,1,14,29
11.0,1.44,40.68299102783203,-73.96448516845703,1,40.680545806884766,-73.94974517822266,0,2,0,1,18,18,59,47,0,1,18,19,15,24
11.0,2.1,40.805397033691406,-73.94734954833984,1,40.83013916015625,-73.93666076660156,0,1,2,1,6,17,14,32,2,1,6,17,27,50
3.5,0.49,40.74644088745117,-73.8910903930664,1,40.74583053588867,-73.90030670166016,0,2,5,1,23,4,20,39,5,1,23,4,23,19
15.5,3.91,40.73124313354492,-73.98585510253906,1,40.71209335327149,-73.94072723388672,0,2,0,1,18,14,12,4,0,1,18,14,30,2
4.0,0.4,40.6602783203125,-73.984130859375,1,40.66525650024414,-73.9830551147461,0,1,1,1,19,10,29,10,1,1,19,10,31,15
5.0,0.55,40.80559158325195,-73.93627166748047,1,40.7999382019043,-73.9325942993164,0,2,4,1,15,9,59,16,4,1,15,10,3,46
6.5,1.31,40.735198974609375,-73.88176727294922,1,40.74671173095703,-73.89149475097656,0,2,4,1,1,5,44,3,4,1,1,5,50,8
8.5,2.35,40.77826690673828,-73.95233917236328,1,40.80305862426758,-73.95228576660156,0,2,5,1,30,19,26,52,5,1,30,19,34,42
7.5,1.2,40.69723510742188,-73.98609161376953,1,40.68512344360352,-73.97781372070312,0,1,0,1,11,12,10,38,0,1,11,12,19,33
7.5,1.3,40.69126510620117,-73.99006652832031,5,40.67912673950195,-73.9832763671875,0,2,3,1,21,22,10,16,3,1,21,22,18,43
5.5,1.06,40.68558120727539,-73.98334503173828,1,40.68639373779297,-73.97138214111328,0,2,4,1,1,0,25,55,4,1,1,0,31,20
13.5,3.06,40.68544387817383,-73.93853759765625,1,40.69123077392578,-73.98750305175781,0,2,4,1,22,16,53,52,4,1,22,17,11,35
4.5,0.6,40.806602478027344,-73.95072937011719,1,40.812591552734375,-73.95567321777344,0,1,2,1,6,14,23,56,2,1,6,14,27,35
20.5,6.27,40.76245880126953,-73.9903335571289,1,40.81780242919922,-73.94198608398438,0,2,4,1,22,21,46,42,4,1,22,22,3,34
8.0,1.95,40.74324417114258,-73.95140075683594,5,40.71906661987305,-73.95637512207031,0,2,2,1,13,9,20,50,2,1,13,9,26,54
12.5,3.65,40.6938362121582,-73.983154296875,1,40.72164535522461,-73.9581298828125,0,2,5,1,9,0,7,43,5,1,9,0,19,16
4.5,0.6,40.81014633178711,-73.94367980957031,1,40.80260467529297,-73.94918060302734,0,2,1,1,26,13,28,27,1,1,26,13,31,20
6.5,1.33,40.80111312866211,-73.95140838623047,1,40.80311584472656,-73.96401977539062,0,2,6,1,3,23,47,28,6,1,3,23,53,25
18.0,2.41,40.804046630859375,-73.93871307373047,1,40.81451034545898,-73.91284942626953,0,2,2,1,27,8,8,22,2,1,27,8,30,14
7.0,1.0,40.69393539428711,-73.97300720214844,4,40.68489456176758,-73.97805786132812,0,1,5,1,2,20,14,35,5,1,2,20,22,25
9.0,2.1,40.73540878295898,-73.85871887207031,1,40.74652862548828,-73.89083099365234,0,1,4,1,1,9,40,59,4,1,1,9,49,13
4.0,0.36,40.78966522216797,-73.95235443115234,1,40.786094665527344,-73.95121002197266,0,2,2,1,13,8,54,4,2,1,13,8,57,18
8.5,1.74,40.85149765014648,-73.93510437011719,1,40.82924270629883,-73.9482421875,0,2,3,1,14,21,30,40,3,1,14,21,38,27
34.5,12.4,40.58081817626953,-73.96492004394531,1,40.69005584716797,-73.99370574951172,0,1,5,1,2,5,33,50,5,1,2,5,49,53
25.5,8.9,40.8769645690918,-73.86528015136719,5,40.80834197998047,-73.93867492675781,0,2,5,1,9,13,30,54,5,1,9,13,46,31
33.5,11.2,40.573524475097656,-73.99396514892578,2,40.659698486328125,-73.92385864257812,0,1,0,1,11,0,33,48,0,1,11,1,1,51
20.0,4.87,40.72767639160156,-73.88243865966797,4,40.75598907470703,-73.92387390136719,0,2,1,1,12,21,22,5,1,1,12,21,46,0
9.5,1.2,40.69396209716797,-73.9916000366211,1,40.69344329833984,-73.97747039794922,0,1,4,1,8,14,24,24,4,1,8,14,37,55
3.5,0.36,40.687965393066406,-73.997314453125,1,40.68880844116211,-73.99282836914062,0,2,6,1,10,13,8,49,6,1,10,13,10,32
6.0,0.82,40.79418182373047,-73.94496154785156,1,40.79613876342773,-73.93535614013672,0,2,2,1,27,19,5,59,2,1,27,19,11,38
8.0,0.82,40.75712585449219,-73.89037322998047,1,40.74687576293945,-73.89098358154297,0,2,5,1,30,16,38,34,5,1,30,16,49,14
5.5,1.0,40.812599182128906,-73.94557189941406,1,40.80028533935547,-73.95452880859375,0,1,3,1,14,17,21,31,3,1,14,17,26,4
13.5,2.2,40.76719665527344,-73.95841217041016,5,40.79169845581055,-73.9527587890625,0,2,3,1,21,16,5,43,3,1,21,16,25,46
12.5,3.26,40.77421188354492,-73.8711929321289,1,40.77524566650391,-73.9118423461914,0,2,0,1,4,9,11,3,0,1,4,9,20,59
7.0,1.0,40.67713165283203,-74.00631713867188,1,40.671199798583984,-73.9903793334961,0,1,1,1,12,23,15,54,1,1,12,23,23,13
52.0,0.01,40.68270111083984,-73.98487854003906,1,40.68283462524414,-73.98486328125,0,2,6,1,3,2,19,49,6,1,3,2,20,18
6.5,1.42,40.71780014038086,-73.81689453125,1,40.7140007019043,-73.82965850830078,0,2,3,1,14,22,40,53,3,1,14,22,46,1
9.0,1.8,40.64024353027344,-73.96676635742188,5,40.63329315185547,-73.9477767944336,0,2,1,1,26,18,59,45,1,1,26,19,10,50
8.0,1.63,40.76309967041016,-73.88298034667969,1,40.747066497802734,-73.89108276367188,0,2,5,1,16,3,19,8,5,1,16,3,27,51
5.0,0.77,40.815277099609375,-73.94010162353516,1,40.81610107421875,-73.94564056396484,0,2,6,1,3,21,18,13,6,1,3,21,22,44
5.5,1.0,40.7913703918457,-73.96855163574219,1,40.78799057006836,-73.95374298095703,0,1,0,1,18,18,32,51,0,1,18,18,37,30
6.5,1.2,40.68354034423828,-73.97566986083984,1,40.68113708496094,-73.95587921142578,0,1,5,1,9,11,54,7,5,1,9,11,59,39
33.0,8.64,40.7498664855957,-73.97200012207031,1,40.84199523925781,-73.94202423095703,0,2,1,1,19,15,29,4,1,1,19,16,5,51
20.5,5.99,40.791725158691406,-73.94488525390625,1,40.75358581542969,-73.91368103027344,0,2,5,1,30,0,13,18,5,1,30,0,35,14
10.0,13.23,40.85251235961914,-73.89784240722656,1,40.8641471862793,-73.90664672851562,0,2,2,1,27,7,14,15,2,1,27,8,32,22
5.5,0.75,40.75070190429688,-73.89550018310547,1,40.747047424316406,-73.88859558105469,0,2,2,1,13,22,7,58,2,1,13,22,13,6
7.5,1.8,40.71158218383789,-73.95751953125,1,40.69477081298828,-73.95467376708984,0,2,5,1,9,4,58,6,5,1,9,5,4,15
52.0,0.07,40.77439880371094,-73.87264251708984,1,40.77430725097656,-73.87146759033203,0,2,1,1,5,9,32,1,1,1,5,9,32,24
6.5,1.11,40.69080352783203,-73.95634460449219,1,40.68367004394531,-73.96783447265625,0,2,0,1,11,9,13,35,0,1,11,9,19,51
6.5,0.95,40.78282165527344,-73.95155334472656,1,40.79425811767578,-73.94485473632812,0,2,4,1,8,13,22,1,4,1,8,13,29,19
13.5,3.5,40.78017044067383,-73.9769058227539,1,40.817848205566406,-73.9420166015625,0,1,5,1,16,8,28,46,5,1,16,8,42,56
9.5,1.1,40.78120803833008,-73.95146179199219,2,40.79091262817383,-73.9515380859375,0,1,1,1,19,11,15,32,1,1,19,11,29,8
9.0,1.9,40.77294158935547,-73.89331817626953,1,40.76124954223633,-73.91708374023438,0,1,5,1,30,20,19,0,5,1,30,20,28,44
18.5,5.53,40.8701286315918,-73.86933135986328,1,40.81694412231445,-73.90716552734375,0,2,1,1,26,20,17,54,1,1,26,20,36,2
15.0,2.76,40.708984375,-73.86922454833984,1,40.73041915893555,-73.86204528808594,0,2,4,1,29,14,40,53,4,1,29,15,0,47
5.5,0.8,40.67884826660156,-73.96398162841797,1,40.68377685546875,-73.97608947753906,0,1,6,1,24,21,7,50,6,1,24,21,13,15
11.0,2.7,40.68842697143555,-73.92028045654297,1,40.71022033691406,-73.95842742919922,0,2,4,1,1,21,5,59,4,1,1,21,19,34
6.0,1.2,40.68917083740234,-73.97599792480469,1,40.69231414794922,-73.9872817993164,0,1,4,1,1,4,12,58,4,1,1,4,18,47
18.0,4.63,40.63623809814453,-73.95639038085938,1,40.67836380004883,-73.91121673583984,0,2,4,1,1,23,11,47,4,1,1,23,33,19
5.0,0.83,40.73200225830078,-73.9579086303711,1,40.72011947631836,-73.95979309082031,0,2,2,1,27,23,37,48,2,1,27,23,42,30
6.5,1.42,40.69084548950195,-73.95530700683594,1,40.68869400024414,-73.98055267333984,0,2,6,1,17,6,39,28,6,1,17,6,44,42
4.5,0.52,40.80702972412109,-73.94599914550781,1,40.81237030029297,-73.94091796875,0,2,3,1,14,7,37,4,3,1,14,7,40,30
12.0,3.04,40.68509292602539,-73.96524047851562,1,40.71780776977539,-73.9576644897461,0,2,4,1,1,20,50,9,4,1,1,21,3,24
6.5,1.1,40.79512786865234,-73.93323516845703,2,40.794578552246094,-73.948974609375,0,1,4,1,1,17,55,12,4,1,1,18,0,33
8.5,1.83,40.829833984375,-73.94428253173828,1,40.80706787109375,-73.96082305908203,0,2,1,1,5,12,6,43,1,1,5,12,15,48
4.0,0.51,40.72188186645508,-73.85292053222656,1,40.72173309326172,-73.84407806396484,0,2,4,1,15,7,55,50,4,1,15,7,58,6
16.0,2.74,40.75470733642578,-73.97505187988281,1,40.78927612304688,-73.9547119140625,0,2,3,1,21,10,0,36,3,1,21,10,23,8
7.0,0.9,40.72540664672852,-73.9456787109375,1,40.716915130615234,-73.95866394042969,0,1,0,1,11,9,44,54,0,1,11,9,52,42
13.0,2.5,40.77938079833984,-73.95536041259766,1,40.80389022827149,-73.96615600585938,0,2,2,1,6,15,43,39,2,1,6,16,1,34
8.5,1.96,40.68879699707031,-73.96795654296875,1,40.70241165161133,-73.98957061767578,0,2,1,1,5,19,8,59,1,1,5,19,17,4
20.5,4.64,40.740848541259766,-73.99365997314453,1,40.69342803955078,-73.96675872802734,0,2,4,1,15,8,30,10,4,1,15,8,58,15
11.5,2.5,40.68860626220703,-73.95500183105469,1,40.6933822631836,-73.98876953125,0,2,5,1,9,18,0,49,5,1,9,18,14,55
18.0,3.37,40.6996955871582,-73.95108032226562,5,40.72108840942383,-73.90299987792969,0,2,2,1,27,8,16,45,2,1,27,8,43,35
13.0,3.38,40.80792617797852,-73.964111328125,1,40.84758377075195,-73.9405517578125,0,2,3,1,7,8,45,14,3,1,7,8,59,26
18.0,4.31,40.656368255615234,-73.91484069824219,1,40.684120178222656,-73.97850036621094,0,2,1,1,12,18,16,0,1,1,12,18,38,32
10.5,1.95,40.83618927001953,-73.94033813476562,1,40.8236198425293,-73.92427062988281,0,2,2,1,6,19,11,24,2,1,6,19,24,1
25.0,7.07,40.7442741394043,-73.91375732421875,2,40.6884994506836,-73.99291229248047,0,2,6,1,24,21,30,49,6,1,24,21,56,35
9.0,1.52,40.67843627929688,-73.97696685791016,1,40.68949890136719,-73.992431640625,0,2,0,1,11,20,46,44,0,1,11,20,57,53
8.0,1.48,40.79702758789063,-73.94064331054688,1,40.80897903442383,-73.95208740234375,0,2,4,1,22,23,55,28,5,1,23,0,4,41
7.5,1.28,40.679725646972656,-73.9979476928711,1,40.66805267333984,-73.98384857177734,0,2,6,1,17,16,29,42,6,1,17,16,37,54
4.5,0.77,40.76026153564453,-73.92129516601562,1,40.76944732666016,-73.9146957397461,0,2,4,1,1,3,12,45,4,1,1,3,15,54
8.5,1.7,40.73389053344727,-73.88846588134766,1,40.74576187133789,-73.90354919433594,0,1,3,1,7,22,59,17,3,1,7,23,8,23
6.0,0.94,40.67791748046875,-73.9881820678711,1,40.67267990112305,-73.97673034667969,0,2,1,1,5,19,25,15,1,1,5,19,31,56
11.0,3.34,40.7002067565918,-73.98046875,1,40.67938232421875,-73.99728393554688,0,2,5,1,2,8,59,12,5,1,2,9,7,52
9.0,1.98,40.757568359375,-73.89139556884766,1,40.74539566040039,-73.90428161621094,0,2,5,1,9,2,5,59,5,1,9,2,14,54
13.5,2.89,40.71365737915039,-73.96542358398438,2,40.7068977355957,-73.93315124511719,0,2,5,1,23,0,10,26,5,1,23,0,31,40
7.0,1.04,40.75065612792969,-73.87555694580078,1,40.74700927734375,-73.8917007446289,0,2,1,1,19,14,26,37,2,1,20,0,0,0
8.5,1.94,40.81187438964844,-73.91737365722656,1,40.80514144897461,-73.938720703125,0,2,6,1,3,2,54,24,6,1,3,3,3,8
6.5,1.0,40.79841232299805,-73.94800567626953,1,40.80135345458984,-73.93467712402344,0,1,0,1,11,16,18,53,0,1,11,16,25,44
8.0,1.41,40.66969680786133,-73.97930908203125,4,40.67456817626953,-73.99740600585938,0,2,4,1,29,7,47,57,4,1,29,7,58,6
18.5,4.4,40.70052337646485,-73.90657806396484,1,40.74747467041016,-73.88442993164062,0,1,5,1,30,1,1,25,5,1,30,1,25,0
21.0,6.49,40.78968048095703,-73.95238494873047,1,40.73021697998047,-73.95390319824219,0,2,5,1,9,6,43,36,5,1,9,7,2,5
26.0,8.28,40.64006423950195,-73.94266510009766,5,40.62188720703125,-73.99456787109375,0,2,2,1,6,2,11,40,2,1,6,2,33,43
22.0,5.2,40.77655029296875,-73.90142822265625,1,40.81264877319336,-73.93775177001953,0,1,4,1,8,9,59,59,4,1,8,10,26,17
42.0,14.85,40.64780426025391,-73.97561645507812,5,40.76587677001953,-73.9134292602539,0,2,5,1,30,0,22,7,5,1,30,0,50,0
2.5,0.12,40.7140998840332,-73.95616149902344,1,40.71342849731445,-73.95830535888672,0,2,4,1,1,21,20,40,4,1,1,21,21,35
4.5,0.95,40.810306549072266,-73.93958282470703,1,40.798858642578125,-73.9455795288086,0,2,4,1,29,6,33,32,4,1,29,6,35,45
10.0,1.56,40.7944564819336,-73.96854400634766,1,40.811824798583984,-73.95734405517578,0,2,3,1,28,14,41,40,3,1,28,14,54,59
13.5,2.86,40.72562789916992,-73.99710845947266,1,40.71045303344727,-73.9643783569336,0,2,1,1,19,13,40,23,1,1,19,13,56,46
6.5,1.4,40.819114685058594,-73.9272689819336,1,40.83359146118164,-73.92893981933594,0,1,5,1,16,22,0,41,5,1,16,22,6,40
6.0,1.05,40.67793655395508,-74.01217651367188,1,40.6745719909668,-73.99749755859375,0,2,6,1,17,0,48,34,6,1,17,0,54,9
7.0,1.2,40.68164825439453,-73.98016357421875,1,40.67577362060547,-73.95979309082031,0,1,3,1,7,9,8,26,3,1,7,9,16,11
24.5,3.16,40.66189956665039,-73.9145736694336,1,40.68032455444336,-73.94879913330078,0,2,2,1,27,17,57,34,2,1,27,18,38,56
7.5,1.68,40.76142883300781,-73.92029571533203,1,40.77837371826172,-73.90895080566406,0,2,6,1,17,23,15,47,6,1,17,23,23,45
5.5,1.08,40.823875427246094,-73.94841766357422,1,40.81096267700195,-73.95243835449219,0,2,5,1,30,2,8,7,5,1,30,2,12,56
12.0,2.94,40.74691390991211,-73.92362976074219,1,40.747894287109375,-73.88363647460938,0,2,1,1,26,6,12,18,1,1,26,6,25,26
14.5,3.28,40.72428131103516,-73.99995422363281,1,40.68962097167969,-73.9729232788086,0,2,0,1,11,9,45,46,0,1,11,10,2,52
14.0,2.53,40.80926513671875,-73.9227066040039,2,40.789852142333984,-73.95234680175781,0,2,4,1,15,16,22,53,4,1,15,16,43,5
8.5,1.8,40.72652053833008,-73.89440155029297,1,40.74665832519531,-73.89149475097656,0,2,2,1,27,0,24,28,2,1,27,0,32,55
11.5,2.93,40.76108169555664,-73.97967529296875,1,40.78482818603516,-73.94883728027344,0,2,5,1,16,20,14,52,5,1,16,20,27,34
8.5,2.25,40.69336318969727,-73.95270538330078,1,40.68572616577149,-73.98189544677734,0,2,0,1,11,3,42,55,0,1,11,3,49,52
7.5,1.3,40.7617416381836,-73.92481231689453,2,40.77531814575195,-73.91424560546875,0,2,4,1,15,1,37,40,4,1,15,1,44,51
